Geography,Total
1000000US240010002002069,4
1000000US240010002002070,0
1000000US240010002002071,0
1000000US240010002002072,0
1000000US240010002002073,0
1000000US240010002002074,29
1000000US240010002002075,42
1000000US240010002002076,0
1000000US240010002002077,0
1000000US240010002002078,146
1000000US240010002002079,2
1000000US240010002002080,6
1000000US240010002002081,0
1000000US240010002002082,0
1000000US240010002002083,0
1000000US240010002002084,5
1000000US240010002002085,0
1000000US240010002002086,8
1000000US240010002002087,0
1000000US240010002002088,8
1000000US240010002002089,0
1000000US240010002002090,5
1000000US240010002002091,0
1000000US240010002002092,0
1000000US240010002002093,22
1000000US240010002002094,0
1000000US240010002002095,50
1000000US240010002002096,14
1000000US240010002002097,0
1000000US240010002002098,7
1000000US240010002002099,18
1000000US240010002002100,18
1000000US240010002002101,5
1000000US240010002002102,53
1000000US240010002002103,0
1000000US240010002002104,4
1000000US240010002002105,0
1000000US240010002002106,0
1000000US240010002002107,2
1000000US240010002002108,0
1000000US240010002002109,0
1000000US240010002002110,0
1000000US240010002002111,0
1000000US240010002002112,2
1000000US240010002002113,3
1000000US240010002002114,0
1000000US240010002002115,0
1000000US240010002002116,0
1000000US240010002002117,0
1000000US240010002002118,7
1000000US240010002002119,0
1000000US240010002002120,2
1000000US240010002003000,69
1000000US240010002003001,17
1000000US240010002003002,0
1000000US240010002003003,0
1000000US240010002003004,4
1000000US240010002003005,0
1000000US240010002003006,8
1000000US240010002003007,0
1000000US240010002003008,0
1000000US240010002003009,0
1000000US240010002003010,0
1000000US240010002003011,0
1000000US240010002003012,0
1000000US240010002003013,0
1000000US240010002003014,175
1000000US240010002003015,16
1000000US240010002003016,0
1000000US240010002003017,0
1000000US240010002003018,28
1000000US240010002003019,0
1000000US240010002003020,0
1000000US240010002003021,0
1000000US240010002003022,10
1000000US240010002003023,1271
1000000US240010002003024,7
1000000US240010002003025,0
1000000US240010002003026,13
1000000US240010002003027,8
1000000US240010002003028,0
1000000US240010002003029,0
1000000US240010002003030,0
1000000US240010002003031,74
1000000US240010002003032,198
1000000US240010002003033,24
1000000US240010002003034,0
1000000US240010002003035,26
1000000US240010002003036,22
1000000US240010002003037,10
1000000US240010002003038,2
1000000US240010002003039,6
1000000US240010002003040,10
1000000US240010002003041,0
1000000US240010002003042,30
1000000US240010002003043,9
1000000US240010002003044,23
1000000US240010002003045,0
1000000US240010002003046,2
1000000US240010002003047,11
1000000US240010002003048,0
1000000US240010002003049,0
1000000US240010002003050,0
1000000US240010002003051,252
1000000US240010002003052,0
1000000US240010002003053,0
1000000US240010002003054,0
1000000US240010002003055,0
1000000US240010002003056,0
1000000US240010002003057,0
1000000US240010002003058,0
1000000US240010002003059,0
1000000US240010002003060,5
1000000US240010002003061,3
1000000US240010002003062,0
1000000US240010002003063,0
1000000US240010002003064,0
1000000US240010002003065,0
1000000US240010002003066,0
1000000US240010002003067,0
1000000US240010002003068,0
1000000US240010002003069,0
1000000US240010002003070,0
1000000US240010002003071,0
1000000US240010002003072,0
1000000US240010002003073,0
1000000US240010002003074,10
1000000US240010002003075,0
1000000US240010002003076,0
1000000US240010003001000,5
1000000US240010003001001,53
1000000US240010003001002,8
1000000US240010003001003,0
1000000US240010003001004,0
1000000US240010003001005,0
1000000US240010003001006,0
1000000US240010003001007,3
1000000US240010003001008,2
1000000US240010003001009,40
1000000US240010003001010,0
1000000US240010003001011,0
1000000US240010003001012,18
1000000US240010003001013,12
1000000US240010003001014,281
1000000US240010003001015,0
1000000US240010003001016,2
1000000US240010003001017,9
1000000US240010003001018,101
1000000US240010003001019,2
1000000US240010003001020,28
1000000US240010003001021,0
1000000US240010003001022,0
1000000US240010003001023,0
1000000US240010003001024,275
1000000US240010003001025,4
1000000US240010003001026,2
1000000US240010003001027,0
1000000US240010003001028,11
1000000US240010003001029,0
1000000US240010003001030,23
1000000US240010003001031,23
1000000US240010003001032,2
1000000US240010003001033,19
1000000US240010003001034,6
1000000US240010003001035,14
1000000US240010003001036,5
1000000US240010003001037,5
1000000US240010003001038,14
1000000US240010003001039,28
1000000US240010003001040,25
1000000US240010003001041,13
1000000US240010003001042,0
1000000US240010003001043,4
1000000US240010003001044,15
1000000US240010003001045,4
1000000US240010003001046,32
1000000US240010003001047,52
1000000US240010003001048,0
1000000US240010003001049,0
1000000US240010003001050,0
1000000US240010003001051,0
1000000US240010003001052,0
1000000US240010003001053,0
1000000US240010003001054,0
1000000US240010003001055,0
1000000US240010003001056,2
1000000US240010003002000,161
1000000US240010003002001,22
1000000US240010003002002,164
1000000US240010003002003,26
1000000US240010003002004,15
1000000US240010003002005,28
1000000US240010003002006,11
1000000US240010003002007,13
1000000US240010003002008,0
1000000US240010003002009,2
1000000US240010003002010,6
1000000US240010003002011,2
1000000US240010003002012,5
1000000US240010003002013,25
1000000US240010003002014,1
1000000US240010003002015,10
1000000US240010003002016,22
1000000US240010003002017,0
1000000US240010003002018,0
1000000US240010003002019,2
1000000US240010003003000,0
1000000US240010003003001,0
1000000US240010003003002,472
1000000US240010003003003,2
1000000US240010003003004,3
1000000US240010003003005,8
1000000US240010003003006,6
1000000US240010003003007,0
1000000US240010003003008,0
