GEOID10,Tot_2018_ltg,Dem_2018_ltg,Rep_2018_ltg,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
40143551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,187,288
40143552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,198,427
40143553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,183,388
40143701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369,835,2534
40143702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,390,826
40143703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2066,543,1523
40143704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563,328,1235
40143705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,477,948
40143706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,640,1468
40143707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,86,137
40143708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,411,969
40143750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,316,952
40143751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3199,928,2271
40143752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,239,590
40143753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,352,817
40143754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098,625,1473
40143755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258,908,2350
40143756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,34,120
40143757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2278,587,1691
40143758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,116,212
40143801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,469,1336
40143802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,214,468
40143851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,279,610
40143852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989,420,569
40143853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,308,636
40143854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,508,1211
40143855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,375,870
40143856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,495,1180
40143857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,135,272
40143858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,259,656
40143871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,408,584
40143881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,379,878
40143882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,312,617
40143900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,403,900
40145110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,73,205
40145111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,212,360
40145112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2763,790,1973
40145113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,383,907
40145114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,252,759
40145115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,49,119
40145116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,200,491
40145117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,268,947
40145118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,266,907
40145119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,200,610
40145120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,349,1425
40145121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,349,1023
40145122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,114,306
40145123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941,469,1472
40145124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,73,229
40145241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,295,432
40145242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,402,209
40145243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,229,365
40145244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,302,527
40145245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,171,351
40145246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,149,255
40145247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,207,495
40145248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,60,126
40145249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,20,51
40145250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,364,534
40145251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,382,676
40145252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,37,103
40145253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,38,84
40145254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310,316,994
40145255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,28
40145371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,114,282
40145372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,170,584
40145373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,210,520
40145374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,125,340
40145375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,201,545
40145376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,213,728
40145378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,116,184
40145379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,48,121
40145380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,276,437
40145381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,59,169
40145382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,127,97
40145383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,28,81
40145384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,98,390
4014711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,252,727
4014712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,192,488
4014713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,328,896
4014715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,345,864
4014722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,366,1582
4014727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,309,552
4014728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,552,1481
4014731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,674,1259
4014733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,230,272
4014746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,287,429
4014748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,284,625
4014751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,284,1036
4014754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542,355,1187
4014762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,441,1044
4014771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,275,718
4014773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,119,439
4014774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,92,321
4014775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,127,525
4014776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,125,334
4014777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,196,586
4014778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,223,455
4014779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,223,499
40147711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,29,138
401493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,28,91
401494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,185,588
401497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,43,354
401499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,61,216
4014912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,67,207
4014914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,140,498
4014916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,109,393
4014917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,59,201
4014918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,55,234
4014919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,111,377
4014920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,63,138
4014930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,131,427
401511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,270,844
401512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,161,540
401513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,127,324
401514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,21,95
401515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,121,455
401516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,113,422
401517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,20,108
401518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,40,255
40153101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,138,478
40153102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,129,402
40153103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,41
40153105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,153,756
40153106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,8,85
40153201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,163,633
40153202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,176,763
40153203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,72,411
40153204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,24,167
40153207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,66,408
40153302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,117,639
40153304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,106,585
40153305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,40,217
40153306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,91,618
40153307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,62,201
