Geography,Total
1000000US460059566001131,0
1000000US460059566001132,0
1000000US460059566001133,2
1000000US460059566001134,2
1000000US460059566001135,0
1000000US460059566001136,0
1000000US460059566001137,0
1000000US460059566001138,0
1000000US460059566001139,0
1000000US460059566001140,2
1000000US460059566001141,0
1000000US460059566001142,0
1000000US460059566001143,0
1000000US460059566001144,0
1000000US460059566001145,0
1000000US460059566001146,0
1000000US460059566001147,2
1000000US460059566001148,0
1000000US460059566001149,0
1000000US460059566001150,0
1000000US460059566001151,0
1000000US460059566001152,0
1000000US460059566001153,0
1000000US460059566001154,2
1000000US460059566001155,0
1000000US460059566001156,0
1000000US460059566001157,0
1000000US460059566001158,0
1000000US460059566001159,0
1000000US460059566001160,2
1000000US460059566001161,0
1000000US460059566001162,0
1000000US460059566001163,5
1000000US460059566001164,2
1000000US460059566001165,4
1000000US460059566001166,2
1000000US460059566001167,0
1000000US460059566001168,0
1000000US460059566001169,0
1000000US460059566001170,0
1000000US460059566001171,2
1000000US460059566001172,0
1000000US460059566001173,0
1000000US460059566001174,2
1000000US460059566001175,0
1000000US460059566001176,0
1000000US460059566001177,5
1000000US460059566001178,2
1000000US460059566001179,0
1000000US460059566001180,2
1000000US460059566001181,0
1000000US460059566001182,3
1000000US460059566001183,0
1000000US460059566001184,2
1000000US460059566001185,6
1000000US460059566001186,2
1000000US460059566001187,0
1000000US460059566001188,1
1000000US460059566001189,0
1000000US460059566001190,0
1000000US460059566001191,0
1000000US460059566001192,2
1000000US460059566001193,0
1000000US460059566001194,2
1000000US460059566001195,3
1000000US460059566001196,0
1000000US460059566001197,3
1000000US460059566001198,0
1000000US460059566001199,0
1000000US460059566001200,0
1000000US460059566001201,0
1000000US460059566001202,0
1000000US460059566001203,7
1000000US460059566001204,9
1000000US460059566001205,2
1000000US460059566001206,0
1000000US460059566001207,3
1000000US460059566001208,4
1000000US460059566001209,1
1000000US460059566001210,1
1000000US460059566001211,6
1000000US460059566001212,0
1000000US460059566001213,2
1000000US460059566001214,5
1000000US460059566001215,0
1000000US460059566001216,3
1000000US460059566001217,3
1000000US460059566001218,3
1000000US460059566001219,2
1000000US460059566001220,4
1000000US460059566001221,0
1000000US460059566001222,0
1000000US460059566001223,0
1000000US460059566001224,0
1000000US460059566001225,0
1000000US460059566001226,0
1000000US460059566001227,0
1000000US460059566001228,0
1000000US460059566001229,4
1000000US460059566001230,0
1000000US460059566001231,0
1000000US460059566001232,4
1000000US460059566001233,4
1000000US460059566001234,2
1000000US460059566001235,1
1000000US460059566001236,0
1000000US460059566001237,2
1000000US460059566001238,0
1000000US460059566001239,0
1000000US460059566001240,0
1000000US460059566001241,0
1000000US460059566001242,0
1000000US460059566001243,0
1000000US460059566001244,1
1000000US460059566001245,0
1000000US460059566001246,0
1000000US460059566001247,2
1000000US460059566001248,0
1000000US460059566001249,0
1000000US460059566001250,5
1000000US460059566001251,5
1000000US460059566001252,0
1000000US460059566001253,0
1000000US460059566001254,0
1000000US460059566001255,4
1000000US460059566001256,4
