GEOID10,Tot_2017_gov,Dem_2017_gov,Rep_2017_gov,Tot_2017_ltg,Dem_2017_ltg,Rep_2017_ltg,Tot_2017_ag,Dem_2017_ag,Rep_2017_ag,Tot_2018_sen,Dem_2018_sen,Rep_2018_sen,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
51199101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,907,996
51199102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,462,757
51199103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,936,1072
51199104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782,1719,1040
51199203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3371,1396,1945
51199204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,641,974
51199301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,682,1723
51199302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499,863,1601
51199303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,1358,1197
51199401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,1021,2178
51199402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3868,1242,2587
51199501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211,734,1463
51199502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4082,1739,2300
51510101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,1048,579
51510102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882,1068,799
51510103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1196,783
51510104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,2119,747
51510105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3318,2305,984
51510106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3745,3037,686
51510107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3177,2363,781
51510108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332,1767,555
51510109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985,2149,812
51510201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2273,1547,707
51510202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,1507,807
51510203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,1866,629
51510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155,1374,764
51510205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990,1917,1043
51510206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195,1525,658
51510207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,1965,983
51510208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099,2226,853
51510209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3260,2448,778
51510210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,1067,492
51510302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670,2115,542
51510303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876,2236,617
51510304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3557,2829,707
51510305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3283,2644,613
51510306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2975,2392,571
51510307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473,1832,618
51510308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,1931,1073
515151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,661,895
515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,547,602
515201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,489,871
515202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783,683,1076
515203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,634,630
5152041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894,859,2002
5152042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,623,723
515302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,485,559
51540101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3228,2465,736
51540102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,1748,400
51540201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,1408,219
51540202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2321,1645,654
51540301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,1619,192
51540302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266,2519,722
51540401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3652,2790,829
515404021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,1264,273
515404022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,247,53
51550001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119,721,1381
51550002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851,460,1372
51550003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3632,3328,292
51550004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,631,1356
51550005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093,1927,155
51550006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2887,1474,1393
51550007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292,902,1377
51550008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141,1088,1033
51550009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2831,988,1826
51550010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,500,536
51550011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,1003,967
51550012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3167,2604,552
51550013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,810,1028
51550014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,174,277
51550015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,902,684
51550016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2840,871,1952
51550017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,388,898
51550018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456,930,519
51550019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,365,837
51550020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,768,1221
51550021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629,536,1077
51550022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,647,792
51550023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3282,1721,1531
51550024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,1194,694
51550025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,181,358
51550026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,735,302
51550027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477,954,1510
51550028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,45,149
51550029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,569,1087
51550030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,875,29
51550031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237,1840,382
51550032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718,2633,77
51550033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,501,693
51550034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3678,1031,2625
51550035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,2098,862
51550036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528,1132,2373
51550037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3314,1034,2254
51550038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,345,831
51550039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,314,538
51550040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3130,1661,1443
51550041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770,1611,1146
51550042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3288,1939,1329
51550043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523,1004,2483
51550044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,562,589
51550045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,152,238
51550046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,753,992
51550047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778,557,1201
51550048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,1828,130
51550049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648,1054,1581
51550050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1129,833
51550051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415,737,1667
51550052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,1040,560
51550053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,748,613
515701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,526,880
515702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,483,1023
515703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763,547,1201
515704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,601,1423
515705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064,405,1634
51580101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,201,144
51580201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,252,196
51580301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,329,100
51580401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,264,304
51580501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,258,276
515901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,531,23
515902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,420,237
515903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,606,37
515904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229,1134,1077
515905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,334,367
515906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,712,70
515907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,1229,170
515908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,613,476
515909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,574,411
5159010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,643,628
5159011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866,1198,659
5159012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,1062,792
5159013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648,1034,601
5159014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,337,8
5159015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544,759,773
5159016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,692,1029
5159017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,474,1003
51595101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,314,91
51595201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,252,32
51595301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,194,214
51595401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,264,210
51595501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,287,8
51595601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,169,252
51595701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,222,90
516001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1048,603
516002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741,944,780
516003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2435,1355,1061
516004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1145,836
516005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721,1010,688
516006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804,1073,723
516101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,1429,513
516102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,804,325
516103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,777,365
516104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,915,388
516105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,770,379
51620101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,245,562
51620201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,367,531
51620301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,565,34
51620401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,706,37
51620501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,587,25
51620601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,349,387
51630101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3183,1953,1210
51630201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1250,721
51630301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394,1313,1050
51630401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,1152,254
51630402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,487,178
516401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,502,566
516402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,283,432
516403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,267,319
51650101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,1595,240
51650102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211,2100,106
51650103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,1704,220
51650104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096,2603,476
51650105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472,2133,332
51650106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199,1379,791
51650107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804,1436,364
51650108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024,2697,315
51650109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2724,2585,123
51650110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,435,253
51650111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,504,371
51650112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3175,2415,741
51650113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,508,637
51650115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,721,657
51650116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,977,246
51650117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1462,517
51650118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2707,2389,306
51650201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588,1254,1305
51650202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317,1261,1031
51650203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,1007,806
51650204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061,1393,655
51650205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3563,1415,2119
51650208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552,2062,1470
51650209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198,1227,940
51650210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3347,2555,769
51650212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105,2065,1025
51650213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384,1516,1847
51650214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929,1752,1159
51650215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,698,137
51650216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,1069,518
51660101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,1535,1135
51660102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,449,325
51660103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4947,3087,1823
51660201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,1731,1301
51660202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137,1642,1464
51670101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,549,591
51670201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,1192,152
51670301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,456,996
51670401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,829,965
51670501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,540,886
51670601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,992,141
51670701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,727,418
51678001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474,1543,914
51680101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3443,1588,1815
51680102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,918,1434
51680103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861,727,1118
51680104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,642,405
51680105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,671,597
51680201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718,2242,439
51680202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,1776,259
51680203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,686,133
51680301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470,796,652
51680302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,406,317
51680303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,509,686
51680304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4082,741,3293
51680305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721,576,1136
51680401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815,968,1820
51680402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,469,742
51680403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2947,1356,1547
51680404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466,1198,1245
516831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252,1657,1567
516832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301,1247,1028
516833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2553,1394,1138
516834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2947,1627,1302
516835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2553,1593,940
51685001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307,1348,934
51685002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827,1115,700
51690001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,719,2
51690002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,819,437
51690003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,641,294
51690004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,936,436
51690005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,623,1139
51690006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,401,3
51700101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3095,2459,622
51700102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024,2455,552
51700103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697,1771,911
51700104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945,1499,442
51700105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,300,271
51700106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217,2216,983
51700107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990,1781,1191
51700108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299,1662,628
51700109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,905,594
51700110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486,1919,557
51700201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,334,157
51700202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132,1077,1039
51700203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3154,1480,1641
51700204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,840,728
51700205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,834,1506
51700208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,495,892
51700209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,852,981
51700210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3366,1615,1727
51700211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,1239,870
51700212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,502,755
51700213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,326,594
51700215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,745,536
51700216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,605,791
51700217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,864,1128
51700218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3210,1747,1434
51700219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290,1997,1268
51700302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731,1376,349
51700303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,1027,280
51700304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,923,10
51700305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,377,90
51700306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,873,8
51700307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,772,3
51700308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,1009,3
51700309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,916,12
51700310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1236,10
51700311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148,1604,532
51700312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,641,10
51700313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729,1710,18
51700314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,754,427
51700315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,745,817
51700316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209,1442,753
51700317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,517,1
51700318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,1004,71
51700319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728,1501,1204
51700320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324,1026,1271
51710101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647,1791,837
51710102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2674,1621,1018
51710103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597,795,783
51710104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,594,91
51710105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,434,43
51710106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2339,1351,974
51710201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246,658,587
51710203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,597,389
51710204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,920,90
51710205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,568,451
51710207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,983,94
51710208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,388,371
51710209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,781,575
51710210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,1114,561
51710211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709,983,707
51710212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534,1485,45
51710213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,1429,743
51710214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1473,510
51710215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678,942,721
51710217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,1151,508
51710218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,821,757
51710301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027,1827,189
51710302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,886,227
51710303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2142,44
51710304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,876,206
51710305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,1227,247
51710306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,1113,112
51710308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,933,458
51710309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,1686,156
51710310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2783,2686,91
51710311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1367,642
51710312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,813,335
51710313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,849,16
51710402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,1596,20
51710403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,736,6
51710404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1863,1827,33
51710405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707,1668,38
51710406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,754,588
51710408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,1154,789
51710409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,872,666
51710411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,686,3
51710412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763,1561,188
51710413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252,1879,360
51710414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,2163,14
51710415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727,1137,585
51710501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240,1199,1022
