Geography, !!Total:
1000000US340010101021056,9
1000000US340010101021057,7
1000000US340010101021058,8
1000000US340010101021059,0
1000000US340010101021060,3
1000000US340010101021061,0
1000000US340010101021062,2
1000000US340010101021063,20
1000000US340010101021064,0
1000000US340010101021065,1
1000000US340010101021066,0
1000000US340010101021067,6
1000000US340010101021068,6
1000000US340010101021069,1
1000000US340010101021070,28
1000000US340010101021071,5
1000000US340010101021072,9
1000000US340010101021073,4
1000000US340010101021074,3
1000000US340010101021075,5
1000000US340010101021076,11
1000000US340010101021077,10
1000000US340010101021078,20
1000000US340010101021079,6
1000000US340010101021080,4
1000000US340010101021081,5
1000000US340010101021082,6
1000000US340010101021083,2
1000000US340010101021084,2
1000000US340010101021085,0
1000000US340010101021086,12
1000000US340010101021087,14
1000000US340010101022000,27
1000000US340010101022001,4
1000000US340010101022002,14
1000000US340010101022003,8
1000000US340010101022004,23
1000000US340010101022005,12
1000000US340010101022006,5
1000000US340010101022007,18
1000000US340010101022008,7
1000000US340010101022009,18
1000000US340010101022010,23
1000000US340010101022011,14
1000000US340010101022012,15
1000000US340010101022013,21
1000000US340010101022014,23
1000000US340010101022015,27
1000000US340010101022016,44
1000000US340010101022017,25
1000000US340010101023000,25
1000000US340010101023001,12
1000000US340010101023002,0
1000000US340010101023003,0
1000000US340010101023004,1
1000000US340010101023005,24
1000000US340010101023006,0
1000000US340010101023007,7
1000000US340010101023008,4
1000000US340010101023009,6
1000000US340010101023010,5
1000000US340010101023011,1
1000000US340010101023012,5
1000000US340010101023013,0
1000000US340010101023014,0
1000000US340010101023015,0
1000000US340010101023016,12
1000000US340010101023017,19
1000000US340010101023018,13
1000000US340010101023019,32
1000000US340010101023020,29
1000000US340010101023021,10
1000000US340010101023022,17
1000000US340010101023023,10
1000000US340010101023024,18
1000000US340010101023025,17
1000000US340010101023026,6
1000000US340010101023027,6
1000000US340010101023028,6
1000000US340010101023029,2
1000000US340010101023030,2
1000000US340010101023031,13
1000000US340010101023032,9
1000000US340010101023033,9
1000000US340010101023034,15
1000000US340010101023035,7
1000000US340010101023036,10
1000000US340010101023037,6
1000000US340010101023038,3
1000000US340010101041000,0
1000000US340010101041001,69
1000000US340010101041002,156
1000000US340010101041003,33
1000000US340010101041004,51
1000000US340010101041005,35
1000000US340010101041006,30
1000000US340010101041007,40
1000000US340010101041008,17
1000000US340010101041009,11
1000000US340010101042000,0
1000000US340010101042001,38
1000000US340010101042002,0
1000000US340010101042003,0
1000000US340010101042004,0
1000000US340010101042005,0
1000000US340010101042006,0
1000000US340010101042007,0
1000000US340010101042008,6
1000000US340010101042009,0
1000000US340010101042010,0
1000000US340010101042011,76
1000000US340010101042012,0
1000000US340010101042013,15
1000000US340010101042014,15
1000000US340010101042015,17
1000000US340010101042016,9
1000000US340010101042017,24
1000000US340010101042018,0
1000000US340010101042019,21
1000000US340010101042020,34
1000000US340010101042021,13
1000000US340010101042022,10
1000000US340010101042023,2
1000000US340010101042024,5
1000000US340010101042025,15
1000000US340010101042026,17
1000000US340010101042027,14
1000000US340010101042028,16
1000000US340010101042029,18
1000000US340010101042030,10
1000000US340010101042031,16
1000000US340010101042032,15
1000000US340010101042033,23
1000000US340010101042034,9
1000000US340010101042035,13
1000000US340010101042036,13
1000000US340010101042037,22
1000000US340010101042038,22
1000000US340010101042039,21
1000000US340010101042040,16
1000000US340010101042041,22
1000000US340010101042042,24
1000000US340010101042043,16
1000000US340010101042044,14
1000000US340010101042045,25
1000000US340010101042046,12
1000000US340010101051000,0
1000000US340010101051001,0
1000000US340010101051002,14
1000000US340010101051003,27
1000000US340010101051004,0
1000000US340010101051005,72
1000000US340010101051006,16
1000000US340010101051007,26
1000000US340010101051008,35
1000000US340010101051009,35
1000000US340010101051010,35
1000000US340010101051011,0
1000000US340010101051012,0
1000000US340010101051013,37
1000000US340010101051014,78
1000000US340010101051015,19
1000000US340010101051016,37
1000000US340010101051017,1
1000000US340010101051018,21
1000000US340010101051019,0
1000000US340010101051020,19
1000000US340010101051021,55
1000000US340010101051022,0
1000000US340010101051023,49
1000000US340010101051024,56
1000000US340010101052000,527
1000000US340010101052001,31
1000000US340010101052002,21
1000000US340010101052003,43
1000000US340010101052004,42
1000000US340010101052005,47
1000000US340010101053000,68
1000000US340010101053001,133
1000000US340010101053002,35
1000000US340010101053003,44
1000000US340010101053004,139
1000000US340010101053005,47
1000000US340010101053006,40
1000000US340010101053007,76
1000000US340010102001000,378
1000000US340010102001001,137
1000000US340010102001002,215
1000000US340010102001003,116
1000000US340010102001004,36
1000000US340010102001005,15
1000000US340010102001006,53
1000000US340010102001007,39
1000000US340010102001008,31
1000000US340010102001009,32
1000000US340010102001010,55
1000000US340010102001011,51
1000000US340010102001012,14
1000000US340010102001013,31
1000000US340010102001014,20
1000000US340010102001015,35
