Geography, !!Total:
1000000US080010084011055,1
1000000US080010084011056,3
1000000US080010084011057,0
1000000US080010084011058,8
1000000US080010084011059,4
1000000US080010084011060,7
1000000US080010084011061,0
1000000US080010084011062,0
1000000US080010084011063,0
1000000US080010084011064,0
1000000US080010084011065,6
1000000US080010084011066,0
1000000US080010084011067,4
1000000US080010084011068,12
1000000US080010084011069,39
1000000US080010084011070,39
1000000US080010084011071,60
1000000US080010084011072,0
1000000US080010084011073,0
1000000US080010084011074,32
1000000US080010084011075,0
1000000US080010084011076,21
1000000US080010084011077,1
1000000US080010084011078,22
1000000US080010084011079,31
1000000US080010084011080,1
1000000US080010084011081,12
1000000US080010084011082,28
1000000US080010084011083,13
1000000US080010084011084,15
1000000US080010084011085,5
1000000US080010084011086,20
1000000US080010084011087,28
1000000US080010084011088,3
1000000US080010084011089,6
1000000US080010084011090,37
1000000US080010084011091,0
1000000US080010084011092,1
1000000US080010084011093,0
1000000US080010084011094,0
1000000US080010084011095,0
1000000US080010084011096,0
1000000US080010084011097,0
1000000US080010084011098,6
1000000US080010084011099,30
1000000US080010084011100,0
1000000US080010084011101,0
1000000US080010084011102,57
1000000US080010084011103,8
1000000US080010084011104,0
1000000US080010084011105,0
1000000US080010084011106,0
1000000US080010084011107,0
1000000US080010084011108,0
1000000US080010084011109,0
1000000US080010084011110,0
1000000US080010084011111,2
1000000US080010084011112,8
1000000US080010084011113,0
1000000US080010084011114,11
1000000US080010084011115,0
1000000US080010084011116,0
1000000US080010084011117,0
1000000US080010084011118,0
1000000US080010084011119,4
1000000US080010084011120,0
1000000US080010084011121,0
1000000US080010084011122,27
1000000US080010084011123,0
1000000US080010084011124,0
1000000US080010084011125,0
1000000US080010084011126,0
1000000US080010084011127,0
1000000US080010084011128,0
1000000US080010084011129,0
1000000US080010084011130,0
1000000US080010084011131,1
1000000US080010084011132,0
1000000US080010084011133,0
1000000US080010084011134,0
1000000US080010084011135,0
1000000US080010084012000,3
1000000US080010084012001,0
1000000US080010084012002,0
1000000US080010084012003,0
1000000US080010084012004,0
1000000US080010084012005,28
1000000US080010084012006,14
1000000US080010084012007,8
1000000US080010084012008,76
1000000US080010084012009,29
1000000US080010084012010,18
1000000US080010084012011,13
1000000US080010084012012,13
1000000US080010084012013,27
1000000US080010084012014,169
1000000US080010084012015,14
1000000US080010084012016,0
1000000US080010084012017,5
1000000US080010084012018,19
1000000US080010084012019,29
1000000US080010084012020,20
1000000US080010084012021,18
1000000US080010084012022,0
1000000US080010084012023,28
1000000US080010084012024,5
1000000US080010084012025,0
1000000US080010084012026,29
1000000US080010084012027,17
1000000US080010084012028,47
1000000US080010084012029,35
1000000US080010084012030,9
1000000US080010084012031,21
1000000US080010084012032,30
1000000US080010084012033,28
1000000US080010084012034,22
1000000US080010084012035,21
1000000US080010084012036,18
1000000US080010084012037,53
1000000US080010084012038,20
1000000US080010084012039,30
1000000US080010084012040,6
1000000US080010084012041,27
1000000US080010084012042,0
1000000US080010084012043,0
1000000US080010084012044,0
1000000US080010084012045,0
1000000US080010084012046,0
1000000US080010084012047,0
1000000US080010084012048,0
1000000US080010084012049,0
1000000US080010084012050,199
1000000US080010084012051,41
1000000US080010084012052,33
1000000US080010084012053,41
1000000US080010084012054,38
1000000US080010084012055,58
1000000US080010084012056,178
1000000US080010084012057,30
1000000US080010084012058,0
1000000US080010084012059,75
1000000US080010084012060,0
1000000US080010084012061,103
1000000US080010084012062,8
1000000US080010084012063,0
1000000US080010084012064,0
1000000US080010084012065,0
1000000US080010084012066,0
1000000US080010084012067,0
1000000US080010084012068,0
1000000US080010084012069,1
1000000US080010084012070,0
1000000US080010084012071,0
1000000US080010084012072,0
1000000US080010084012073,0
1000000US080010084012074,12
1000000US080010084012075,17
1000000US080010084012076,0
1000000US080010084012077,0
1000000US080010084012078,0
1000000US080010084012079,0
1000000US080010084012080,0
1000000US080010084012081,0
1000000US080010084012082,30
1000000US080010084012083,21
1000000US080010084012084,0
1000000US080010084012085,0
1000000US080010084012086,0
1000000US080010084012087,0
1000000US080010084013000,0
1000000US080010084013001,0
1000000US080010084013002,7
1000000US080010084013003,25
1000000US080010084013004,0
1000000US080010084013005,0
1000000US080010084013006,0
1000000US080010084013007,18
1000000US080010084013008,32
1000000US080010084013009,16
1000000US080010084013010,62
1000000US080010084013011,21
1000000US080010084013012,24
1000000US080010084013013,0
1000000US080010084013014,0
1000000US080010084013015,0
1000000US080010084013016,34
1000000US080010084013017,32
1000000US080010084013018,88
1000000US080010084013019,25
1000000US080010084013020,0
1000000US080010084013021,26
1000000US080010084013022,77
1000000US080010084013023,0
1000000US080010084013024,8
1000000US080010084013025,45
1000000US080010084013026,13
1000000US080010084013027,15
1000000US080010084013028,170
1000000US080010084013029,22
1000000US080010084013030,20
1000000US080010084013031,8
1000000US080010084013032,5
1000000US080010084013033,0
1000000US080010084013034,0
1000000US080010084013035,2
1000000US080010084013036,6
1000000US080010084013037,0
1000000US080010084013038,0
1000000US080010084013039,12
1000000US080010084013040,46
1000000US080010084013041,14
1000000US080010084013042,0
1000000US080010084013043,0
1000000US080010084013044,0
1000000US080010084013045,0
1000000US080010084013046,16
1000000US080010084013047,6
1000000US080010084013048,0
1000000US080010084013049,105
1000000US080010084013050,0
1000000US080010084013051,5
1000000US080010084013052,53
1000000US080010084013053,0
1000000US080010084021000,0
1000000US080010084021001,0
1000000US080010084021002,0
1000000US080010084021003,0
1000000US080010084021004,0
1000000US080010084021005,0
1000000US080010084021006,0
1000000US080010084021007,3
1000000US080010084021008,0
1000000US080010084021009,3
1000000US080010084021010,0
1000000US080010084021011,2
1000000US080010084021012,0
1000000US080010084021013,5
1000000US080010084021014,3
1000000US080010084021015,16
1000000US080010084021016,3
1000000US080010084021017,6
1000000US080010084021018,0
1000000US080010084021019,0
1000000US080010084021020,0
1000000US080010084021021,0
1000000US080010084021022,6
1000000US080010084021023,0
1000000US080010084021024,0
1000000US080010084021025,0
1000000US080010084021026,0
1000000US080010084021027,0
1000000US080010084021028,0
1000000US080010084021029,0
1000000US080010084021030,0
1000000US080010084021031,0
1000000US080010084021032,1
1000000US080010084021033,0
1000000US080010084021034,0
1000000US080010084021035,3
1000000US080010084021036,0
1000000US080010084021037,0
1000000US080010084021038,0
1000000US080010084021039,0
1000000US080010084021040,0
1000000US080010084021041,5
1000000US080010084021042,0
1000000US080010084021043,0
1000000US080010084021044,0
1000000US080010084021045,0
1000000US080010084021046,0
1000000US080010084021047,0
1000000US080010084021048,0
1000000US080010084021049,0
1000000US080010084021050,0
1000000US080010084021051,0
1000000US080010084021052,0
1000000US080010084021053,0
1000000US080010084021054,0
1000000US080010084021055,0
1000000US080010084021056,2
1000000US080010084021057,0
1000000US080010084021058,0
1000000US080010084021059,0
1000000US080010084021060,0
1000000US080010084021061,0
1000000US080010084021062,3
1000000US080010084021063,0
1000000US080010084021064,2
1000000US080010084021065,0
1000000US080010084021066,0
1000000US080010084021067,0
1000000US080010084021068,0
1000000US080010084021069,10
1000000US080010084021070,0
1000000US080010084021071,0
1000000US080010084021072,0
1000000US080010084021073,13
1000000US080010084021074,4
1000000US080010084021075,0
1000000US080010084021076,3
1000000US080010084021077,0
1000000US080010084021078,0
1000000US080010084021079,0
1000000US080010084021080,0
1000000US080010084021081,5
1000000US080010084021082,4
1000000US080010084021083,31
1000000US080010084021084,0
