Geography,Total
1000000US090010111002015,27
1000000US090010111002016,46
1000000US090010111002017,22
1000000US090010111002018,0
1000000US090010111002019,0
1000000US090010111003000,93
1000000US090010111003001,2
1000000US090010111003002,97
1000000US090010111003003,0
1000000US090010111003004,18
1000000US090010111003005,0
1000000US090010111003006,32
1000000US090010111003007,25
1000000US090010111003008,12
1000000US090010111003009,20
1000000US090010111003010,61
1000000US090010111003011,100
1000000US090010111003012,6
1000000US090010111003013,0
1000000US090010111003014,0
1000000US090010111003015,0
1000000US090010111003016,0
1000000US090010111003017,46
1000000US090010111003018,0
1000000US090010111003019,0
1000000US090010111003020,0
1000000US090010111003021,0
1000000US090010111003022,0
1000000US090010111003023,20
1000000US090010111003024,0
1000000US090010111004000,128
1000000US090010111004001,0
1000000US090010111004002,0
1000000US090010111004003,0
1000000US090010111004004,179
1000000US090010111004005,2
1000000US090010111004006,44
1000000US090010111004007,86
1000000US090010111004008,12
1000000US090010111004009,24
1000000US090010111004010,12
1000000US090010111004011,25
1000000US090010111004012,16
1000000US090010111004013,0
1000000US090010111004014,0
1000000US090010111004015,130
1000000US090010111004016,48
1000000US090010111004017,0
1000000US090010111004018,2
1000000US090010111004019,23
1000000US090010111004020,12
1000000US090010111004021,76
1000000US090010111004022,139
1000000US090010111004023,0
1000000US090010111004024,0
1000000US090010111004025,0
1000000US090010111004026,24
1000000US090010112001000,0
1000000US090010112001001,71
1000000US090010112001002,0
1000000US090010112001003,72
1000000US090010112001004,2
1000000US090010112001005,0
1000000US090010112001006,0
1000000US090010112001007,39
1000000US090010112001008,0
1000000US090010112001009,0
1000000US090010112001010,14
1000000US090010112001011,0
1000000US090010112001012,0
1000000US090010112001013,0
1000000US090010112001014,0
1000000US090010112001015,0
1000000US090010112001016,0
1000000US090010112001017,10
1000000US090010112001018,3
1000000US090010112001019,4
1000000US090010112001020,0
1000000US090010112001021,0
1000000US090010112001022,0
1000000US090010112001023,0
1000000US090010112001024,0
1000000US090010112001025,0
1000000US090010112001026,0
1000000US090010112001027,0
1000000US090010112001028,0
1000000US090010112001029,32
1000000US090010112001030,0
1000000US090010112001031,12
1000000US090010112001032,2
1000000US090010112001033,0
1000000US090010112001034,0
1000000US090010112001035,0
1000000US090010112001036,0
1000000US090010112001037,0
1000000US090010112001038,0
1000000US090010112001039,18
1000000US090010112001040,0
1000000US090010112001041,19
1000000US090010112001042,0
1000000US090010112001043,0
1000000US090010112001044,0
1000000US090010112001045,90
1000000US090010112001046,0
1000000US090010112001047,0
1000000US090010112001048,0
1000000US090010112001049,0
1000000US090010112001050,0
1000000US090010112001051,0
1000000US090010112001052,0
1000000US090010112001053,0
1000000US090010112001054,0
1000000US090010112001055,10
1000000US090010112001056,0
1000000US090010112001057,0
1000000US090010112001058,40
1000000US090010112001059,0
1000000US090010112001060,0
1000000US090010112001061,0
1000000US090010112001062,45
1000000US090010112001063,47
1000000US090010112001064,106
1000000US090010112001065,156
1000000US090010112001066,0
1000000US090010112001067,0
1000000US090010112001068,0
1000000US090010112001069,12
1000000US090010112001070,0
1000000US090010112001071,0
1000000US090010112002000,0
1000000US090010112002001,0
1000000US090010112002002,117
1000000US090010112002003,14
1000000US090010112002004,9
1000000US090010112002005,14
1000000US090010112002006,0
1000000US090010112002007,0
1000000US090010112002008,0
1000000US090010112002009,0
1000000US090010112002010,72
1000000US090010112002011,2
1000000US090010112002012,24
1000000US090010112002013,4
1000000US090010112002014,2
1000000US090010112002015,0
1000000US090010112002016,0
1000000US090010112002017,4
1000000US090010112002018,0
1000000US090010112002019,0
1000000US090010112002020,0
1000000US090010112002021,0
1000000US090010112002022,94
1000000US090010112002023,0
1000000US090010112002024,0
1000000US090010112002025,0
1000000US090010112002026,27
